kra17 kra79
85.8422 8.87722e-17 9.14605e-17
85.928 8.8862e-17 9.15505e-17
86.0139 8.89519e-17 9.16405e-17
86.0999 8.90418e-17 9.17307e-17
86.186 8.91319e-17 9.18209e-17
86.2722 8.9222e-17 9.19112e-17
86.3585 8.93122e-17 9.20016e-17
86.4449 8.94025e-17 9.20921e-17
86.5313 8.94929e-17 9.21827e-17
86.6178 8.95834e-17 9.22733e-17
86.7045 8.9674e-17 9.23641e-17
86.7912 8.97647e-17 9.24549e-17
86.878 8.98555e-17 9.25458e-17
86.9648 8.99463e-17 9.26368e-17
87.0518 9.00373e-17 9.27279e-17
87.1388 9.01283e-17 9.28191e-17
87.226 9.02194e-17 9.29103e-17
87.3132 9.03106e-17 9.30017e-17
87.4005 9.0402e-17 9.30931e-17
87.4879 9.04934e-17 9.31846e-17
87.5754 9.05849e-17 9.32763e-17
87.663 9.06764e-17 9.33679e-17
87.7507 9.07681e-17 9.34597e-17
87.8384 9.08599e-17 9.35516e-17
87.9262 9.09518e-17 9.36436e-17
88.0142 9.10437e-17 9.37356e-17
88.1022 9.11358e-17 9.38277e-17
88.1903 9.12279e-17 9.392e-17
88.2785 9.13201e-17 9.40123e-17
88.3668 9.14124e-17 9.41047e-17
88.4551 9.15049e-17 9.41971e-17
88.5436 9.15974e-17 9.42897e-17
88.6321 9.169e-17 9.43824e-17
88.7208 9.17827e-17 9.44751e-17
88.8095 9.18754e-17 9.45679e-17
88.8983 9.19683e-17 9.46609e-17
88.9872 9.20613e-17 9.47539e-17
89.0762 9.21543e-17 9.4847e-17
89.1652 9.22475e-17 9.49402e-17
89.2544 9.23408e-17 9.50334e-17
89.3437 9.24341e-17 9.51268e-17
89.433 9.25275e-17 9.52202e-17
89.5224 9.26211e-17 9.53138e-17
89.612 9.27147e-17 9.54074e-17
89.7016 9.28084e-17 9.55011e-17
89.7913 9.29022e-17 9.55949e-17
89.8811 9.29961e-17 9.56888e-17
89.9709 9.30901e-17 9.57828e-17
90.0609 9.3184e-17 9.58769e-17
90.151 9.32779e-17 9.5971e-17
90.2411 9.33719e-17 9.60653e-17
90.3314 9.3466e-17 9.61596e-17
90.4217 9.35602e-17 9.62541e-17
90.5121 9.36544e-17 9.63486e-17
90.6026 9.37488e-17 9.64432e-17
90.6932 9.38433e-17 9.65379e-17
90.7839 9.39378e-17 9.66327e-17
90.8747 9.40325e-17 9.67275e-17
90.9656 9.41272e-17 9.68225e-17
91.0566 9.42221e-17 9.69176e-17
91.1476 9.4317e-17 9.70127e-17
91.2388 9.44121e-17 9.71079e-17
91.33 9.45072e-17 9.72033e-17
91.4213 9.46024e-17 9.72987e-17
91.5128 9.46977e-17 9.73942e-17
91.6043 9.47931e-17 9.74898e-17
91.6959 9.48886e-17 9.75855e-17
91.7876 9.49843e-17 9.76813e-17
91.8794 9.508e-17 9.77771e-17
91.9712 9.51757e-17 9.78731e-17
92.0632 9.52716e-17 9.79691e-17
92.1553 9.53676e-17 9.80653e-17
92.2474 9.54637e-17 9.81615e-17
92.3397 9.55599e-17 9.82578e-17
92.432 9.56562e-17 9.83542e-17
92.5244 9.57525e-17 9.84507e-17
92.617 9.5849e-17 9.85473e-17
92.7096 9.59456e-17 9.8644e-17
92.8023 9.60422e-17 9.87408e-17
92.8951 9.6139e-17 9.88377e-17
92.988 9.62358e-17 9.89346e-17
93.081 9.63328e-17 9.90317e-17
93.1741 9.64298e-17 9.91288e-17
93.2672 9.6527e-17 9.92261e-17
93.3605 9.66242e-17 9.93234e-17
93.4539 9.67216e-17 9.94208e-17
93.5473 9.6819e-17 9.95183e-17
93.6409 9.69165e-17 9.96159e-17
93.7345 9.70142e-17 9.97136e-17
93.8282 9.71119e-17 9.98114e-17
93.9221 9.72097e-17 9.99093e-17
94.016 9.73077e-17 1.00007e-16
94.11 9.74057e-17 1.00105e-16
94.2041 9.75038e-17 1.00204e-16
94.2983 9.7602e-17 1.00302e-16
94.3926 9.77003e-17 1.004e-16
94.487 9.77987e-17 1.00499e-16
94.5815 9.78973e-17 1.00597e-16
94.6761 9.79959e-17 1.00696e-16
94.7708 9.80946e-17 1.00794e-16
94.8655 9.81934e-17 1.00893e-16
94.9604 9.82923e-17 1.00992e-16
95.0553 9.83913e-17 1.01091e-16
95.1504 9.84904e-17 1.0119e-16
95.2456 9.85896e-17 1.01289e-16
95.3408 9.86889e-17 1.01389e-16
95.4361 9.87883e-17 1.01488e-16
95.5316 9.88878e-17 1.01587e-16
95.6271 9.89874e-17 1.01687e-16
95.7227 9.90871e-17 1.01787e-16
95.8185 9.9187e-17 1.01886e-16
95.9143 9.92869e-17 1.01986e-16
96.0102 9.93869e-17 1.02086e-16
96.1062 9.9487e-17 1.02186e-16
96.2023 9.95872e-17 1.02286e-16
96.2985 9.96875e-17 1.02387e-16
96.3948 9.97879e-17 1.02487e-16
96.4912 9.98884e-17 1.02587e-16
96.5877 9.9989e-17 1.02688e-16
96.6843 1.0009e-16 1.02788e-16
96.781 1.0019e-16 1.02889e-16
96.8777 1.00291e-16 1.0299e-16
96.9746 1.00392e-16 1.03091e-16
97.0716 1.00494e-16 1.03192e-16
97.1687 1.00595e-16 1.03293e-16
97.2658 1.00696e-16 1.03394e-16
97.3631 1.00797e-16 1.03495e-16
97.4605 1.00899e-16 1.03597e-16
97.5579 1.01001e-16 1.03698e-16
97.6555 1.01102e-16 1.038e-16
97.7531 1.01204e-16 1.03901e-16
97.8509 1.01306e-16 1.04003e-16
97.9487 1.01408e-16 1.04105e-16
98.0467 1.0151e-16 1.04207e-16
98.1447 1.01612e-16 1.04309e-16
98.2429 1.01715e-16 1.04411e-16
98.3411 1.01817e-16 1.04513e-16
98.4395 1.0192e-16 1.04615e-16
98.5379 1.02022e-16 1.04718e-16
98.6364 1.02125e-16 1.0482e-16
98.7351 1.02228e-16 1.04923e-16
98.8338 1.02331e-16 1.05026e-16
98.9327 1.02434e-16 1.05128e-16
99.0316 1.02537e-16 1.05231e-16
99.1306 1.0264e-16 1.05334e-16
99.2297 1.02744e-16 1.05437e-16
99.329 1.02847e-16 1.0554e-16
99.4283 1.02951e-16 1.05644e-16
99.5277 1.03054e-16 1.05747e-16
99.6273 1.03158e-16 1.05851e-16
99.7269 1.03262e-16 1.05954e-16
99.8266 1.03366e-16 1.06058e-16
99.9264 1.0347e-16 1.06162e-16
100.026 1.03573e-16 1.06265e-16
100.126 1.03675e-16 1.06369e-16
100.227 1.03776e-16 1.06473e-16
100.327 1.03878e-16 1.06578e-16
100.427 1.0398e-16 1.06682e-16
100.528 1.04081e-16 1.06786e-16
100.628 1.04183e-16 1.06891e-16
100.729 1.04285e-16 1.06995e-16
100.829 1.04387e-16 1.071e-16
100.93 1.0449e-16 1.07205e-16
101.031 1.04592e-16 1.07309e-16
101.132 1.04694e-16 1.07414e-16
101.233 1.04797e-16 1.07519e-16
101.335 1.049e-16 1.07625e-16
101.436 1.05002e-16 1.0773e-16
101.537 1.05105e-16 1.07835e-16
101.639 1.05208e-16 1.07941e-16
101.74 1.05311e-16 1.08046e-16
101.842 1.05414e-16 1.08152e-16
101.944 1.05517e-16 1.08257e-16
102.046 1.05621e-16 1.08363e-16
102.148 1.05724e-16 1.08469e-16
102.25 1.05828e-16 1.08575e-16
102.352 1.05931e-16 1.08681e-16
102.455 1.06035e-16 1.08788e-16
102.557 1.06139e-16 1.08894e-16
102.66 1.06243e-16 1.09e-16
102.762 1.06347e-16 1.09107e-16
102.865 1.06451e-16 1.09213e-16
102.968 1.06556e-16 1.0932e-16
103.071 1.0666e-16 1.09427e-16
103.174 1.06764e-16 1.09534e-16
103.277 1.06869e-16 1.09641e-16
103.381 1.06974e-16 1.09748e-16
103.484 1.07079e-16 1.09855e-16
103.587 1.07183e-16 1.09963e-16
103.691 1.07288e-16 1.1007e-16
103.795 1.07394e-16 1.10178e-16
103.899 1.07499e-16 1.10285e-16
104.002 1.07604e-16 1.10393e-16
104.106 1.0771e-16 1.10501e-16
104.211 1.07815e-16 1.10609e-16
104.315 1.07921e-16 1.10717e-16
104.419 1.08026e-16 1.10825e-16
104.523 1.08132e-16 1.10933e-16
104.628 1.08238e-16 1.11041e-16
104.733 1.08344e-16 1.1115e-16
104.837 1.08451e-16 1.11258e-16
104.942 1.08557e-16 1.11367e-16
105.047 1.08663e-16 1.11476e-16
105.152 1.0877e-16 1.11585e-16
105.257 1.08876e-16 1.11693e-16
105.363 1.08983e-16 1.11803e-16
105.468 1.0909e-16 1.11912e-16
105.573 1.09197e-16 1.12021e-16
105.679 1.09304e-16 1.1213e-16
105.785 1.09411e-16 1.1224e-16
105.89 1.09518e-16 1.12349e-16
105.996 1.09625e-16 1.12459e-16
106.102 1.09733e-16 1.12569e-16
106.208 1.0984e-16 1.12679e-16
106.315 1.09948e-16 1.12789e-16
106.421 1.10056e-16 1.12899e-16
106.527 1.10164e-16 1.13009e-16
106.634 1.10272e-16 1.13119e-16
106.741 1.1038e-16 1.13229e-16
106.847 1.10488e-16 1.1334e-16
106.954 1.10596e-16 1.1345e-16
107.061 1.10705e-16 1.13561e-16
107.168 1.10813e-16 1.13672e-16
107.275 1.10922e-16 1.13783e-16
107.383 1.11031e-16 1.13894e-16
107.49 1.1114e-16 1.14005e-16
107.597 1.11249e-16 1.14116e-16
107.705 1.11358e-16 1.14227e-16
107.813 1.11467e-16 1.14339e-16
107.921 1.11576e-16 1.1445e-16
108.029 1.11686e-16 1.14562e-16
108.137 1.11795e-16 1.14674e-16
108.245 1.11905e-16 1.14786e-16
108.353 1.12014e-16 1.14897e-16
108.461 1.12124e-16 1.15009e-16
108.57 1.12234e-16 1.15122e-16
108.678 1.12344e-16 1.15234e-16
108.787 1.12454e-16 1.15346e-16
108.896 1.12565e-16 1.15459e-16
109.005 1.12675e-16 1.15571e-16
109.114 1.12786e-16 1.15684e-16
109.223 1.12896e-16 1.15797e-16
109.332 1.13007e-16 1.1591e-16
109.441 1.13118e-16 1.16023e-16
109.551 1.13229e-16 1.16136e-16
109.66 1.1334e-16 1.16249e-16
109.77 1.13451e-16 1.16362e-16
109.88 1.13562e-16 1.16475e-16
109.99 1.13674e-16 1.16589e-16
110.1 1.13785e-16 1.16703e-16
110.21 1.13897e-16 1.16816e-16
110.32 1.14008e-16 1.1693e-16
110.43 1.1412e-16 1.17044e-16
110.541 1.14232e-16 1.17158e-16
110.651 1.14344e-16 1.17272e-16
110.762 1.14456e-16 1.17387e-16
110.873 1.14569e-16 1.17501e-16
110.984 1.14681e-16 1.17615e-16
111.095 1.14794e-16 1.1773e-16
111.206 1.14906e-16 1.17845e-16
111.317 1.15019e-16 1.17959e-16
111.428 1.15132e-16 1.18074e-16
111.54 1.15245e-16 1.18189e-16
111.651 1.15358e-16 1.18304e-16
111.763 1.15471e-16 1.1842e-16
111.875 1.15584e-16 1.18535e-16
111.986 1.15698e-16 1.1865e-16
112.098 1.15811e-16 1.18766e-16
112.21 1.15925e-16 1.18881e-16
112.323 1.16039e-16 1.18997e-16
112.435 1.16153e-16 1.19113e-16
112.547 1.16267e-16 1.19229e-16
112.66 1.16381e-16 1.19345e-16
112.773 1.16495e-16 1.19461e-16
112.885 1.16609e-16 1.19578e-16
112.998 1.16724e-16 1.19694e-16
113.111 1.16838e-16 1.1981e-16
113.224 1.16953e-16 1.19927e-16
113.338 1.17068e-16 1.20044e-16
113.451 1.17182e-16 1.20161e-16
113.564 1.17297e-16 1.20278e-16
113.678 1.17413e-16 1.20395e-16
113.792 1.17528e-16 1.20512e-16
113.905 1.17643e-16 1.20629e-16
114.019 1.17759e-16 1.20746e-16
114.133 1.17874e-16 1.20864e-16
114.248 1.1799e-16 1.20981e-16
114.362 1.18106e-16 1.21099e-16
114.476 1.18222e-16 1.21217e-16
114.591 1.18338e-16 1.21335e-16
114.705 1.18454e-16 1.21453e-16
114.82 1.1857e-16 1.21571e-16
114.935 1.18687e-16 1.21689e-16
115.05 1.18803e-16 1.21808e-16
115.165 1.1892e-16 1.21926e-16
115.28 1.19037e-16 1.22045e-16
115.395 1.19153e-16 1.22163e-16
115.511 1.1927e-16 1.22282e-16
115.626 1.19387e-16 1.22401e-16
115.742 1.19505e-16 1.2252e-16
115.857 1.19622e-16 1.22639e-16
115.973 1.19739e-16 1.22758e-16
116.089 1.19857e-16 1.22878e-16
116.205 1.19975e-16 1.22997e-16
116.322 1.20092e-16 1.23117e-16
116.438 1.2021e-16 1.23236e-16
116.554 1.20328e-16 1.23356e-16
116.671 1.20447e-16 1.23476e-16
116.788 1.20565e-16 1.23596e-16
116.904 1.20683e-16 1.23716e-16
117.021 1.20802e-16 1.23836e-16
117.138 1.2092e-16 1.23957e-16
117.255 1.21039e-16 1.24077e-16
117.373 1.21158e-16 1.24198e-16
117.49 1.21277e-16 1.24319e-16
117.608 1.21396e-16 1.24439e-16
117.725 1.21515e-16 1.2456e-16
117.843 1.21635e-16 1.24681e-16
117.961 1.21754e-16 1.24802e-16
118.079 1.21874e-16 1.24924e-16
118.197 1.21993e-16 1.25045e-16
118.315 1.22113e-16 1.25166e-16
118.433 1.22233e-16 1.25288e-16
118.552 1.22353e-16 1.2541e-16
118.67 1.22473e-16 1.25531e-16
118.789 1.22594e-16 1.25653e-16
118.908 1.22714e-16 1.25775e-16
119.027 1.22835e-16 1.25898e-16
119.146 1.22955e-16 1.2602e-16
119.265 1.23076e-16 1.26142e-16
119.384 1.23197e-16 1.26265e-16
119.503 1.23318e-16 1.26387e-16
119.623 1.23439e-16 1.2651e-16
119.743 1.2356e-16 1.26633e-16
119.862 1.23682e-16 1.26756e-16
119.982 1.23803e-16 1.26879e-16
120.102 1.23925e-16 1.27002e-16
120.222 1.24047e-16 1.27125e-16
120.342 1.24169e-16 1.27249e-16
120.463 1.24291e-16 1.27372e-16
120.583 1.24413e-16 1.27496e-16
120.704 1.24535e-16 1.27619e-16
120.825 1.24657e-16 1.27743e-16
120.945 1.2478e-16 1.27867e-16
121.066 1.24902e-16 1.27991e-16
121.187 1.25025e-16 1.28115e-16
121.309 1.25148e-16 1.2824e-16
121.43 1.25271e-16 1.28364e-16
121.551 1.25394e-16 1.28489e-16
121.673 1.25517e-16 1.28613e-16
121.795 1.25641e-16 1.28738e-16
121.916 1.25764e-16 1.28863e-16
122.038 1.25888e-16 1.28988e-16
122.16 1.26011e-16 1.29113e-16
122.282 1.26135e-16 1.29238e-16
122.405 1.26259e-16 1.29364e-16
122.527 1.26383e-16 1.29489e-16
122.65 1.26508e-16 1.29615e-16
122.772 1.26632e-16 1.2974e-16
122.895 1.26756e-16 1.29866e-16
123.018 1.26881e-16 1.29992e-16
123.141 1.27006e-16 1.30118e-16
123.264 1.2713e-16 1.30244e-16
123.387 1.27255e-16 1.30371e-16
123.511 1.2738e-16 1.30497e-16
123.634 1.27506e-16 1.30623e-16
123.758 1.27631e-16 1.3075e-16
123.882 1.27756e-16 1.30877e-16
124.006 1.27882e-16 1.31004e-16
124.13 1.28008e-16 1.31131e-16
124.254 1.28134e-16 1.31258e-16
124.378 1.2826e-16 1.31385e-16
124.502 1.28386e-16 1.31512e-16
124.627 1.28512e-16 1.3164e-16
124.751 1.28638e-16 1.31767e-16
124.876 1.28765e-16 1.31895e-16
125.001 1.28891e-16 1.32023e-16
125.126 1.29018e-16 1.32151e-16
125.251 1.29145e-16 1.32279e-16
125.376 1.29272e-16 1.32407e-16
125.502 1.29399e-16 1.32535e-16
125.627 1.29526e-16 1.32663e-16
125.753 1.29653e-16 1.32792e-16
125.879 1.29781e-16 1.3292e-16
126.005 1.29909e-16 1.33049e-16
126.131 1.30036e-16 1.33178e-16
126.257 1.30164e-16 1.33307e-16
126.383 1.30292e-16 1.33436e-16
126.509 1.3042e-16 1.33565e-16
126.636 1.30549e-16 1.33695e-16
126.763 1.30677e-16 1.33824e-16
126.889 1.30805e-16 1.33954e-16
127.016 1.30934e-16 1.34083e-16
127.143 1.31063e-16 1.34213e-16
127.27 1.31192e-16 1.34343e-16
127.398 1.31321e-16 1.34473e-16
127.525 1.3145e-16 1.34603e-16
127.653 1.31579e-16 1.34733e-16
127.78 1.31709e-16 1.34864e-16
127.908 1.31838e-16 1.34994e-16
128.036 1.31968e-16 1.35125e-16
128.164 1.32098e-16 1.35256e-16
128.292 1.32227e-16 1.35387e-16
128.42 1.32357e-16 1.35518e-16
128.549 1.32488e-16 1.35649e-16
128.677 1.32618e-16 1.3578e-16
128.806 1.32748e-16 1.35911e-16
128.935 1.32879e-16 1.36043e-16
129.064 1.3301e-16 1.36174e-16
129.193 1.33141e-16 1.36306e-16
129.322 1.33272e-16 1.36438e-16
129.451 1.33403e-16 1.3657e-16
129.581 1.33534e-16 1.36702e-16
129.71 1.33665e-16 1.36834e-16
129.84 1.33797e-16 1.36967e-16
129.97 1.33928e-16 1.37099e-16
130.1 1.3406e-16 1.37232e-16
130.23 1.34192e-16 1.37364e-16
130.36 1.34324e-16 1.37497e-16
130.491 1.34456e-16 1.3763e-16
130.621 1.34588e-16 1.37763e-16
130.752 1.34721e-16 1.37896e-16
130.882 1.34853e-16 1.3803e-16
131.013 1.34986e-16 1.38163e-16
131.144 1.35119e-16 1.38297e-16
131.275 1.35252e-16 1.3843e-16
131.407 1.35385e-16 1.38564e-16
131.538 1.35518e-16 1.38698e-16
131.67 1.35651e-16 1.38832e-16
131.801 1.35785e-16 1.38966e-16
131.933 1.35919e-16 1.391e-16
132.065 1.36052e-16 1.39235e-16
132.197 1.36186e-16 1.39369e-16
132.329 1.3632e-16 1.39504e-16
132.462 1.36454e-16 1.39639e-16
132.594 1.36589e-16 1.39774e-16
132.727 1.36723e-16 1.39909e-16
132.859 1.36858e-16 1.40044e-16
132.992 1.36992e-16 1.40179e-16
133.125 1.37127e-16 1.40314e-16
133.258 1.37262e-16 1.4045e-16
133.392 1.37397e-16 1.40586e-16
133.525 1.37532e-16 1.40721e-16
133.659 1.37668e-16 1.40857e-16
133.792 1.37803e-16 1.40993e-16
133.926 1.37939e-16 1.41129e-16
134.06 1.38075e-16 1.41266e-16
134.194 1.38211e-16 1.41402e-16
134.328 1.38347e-16 1.41539e-16
134.463 1.38483e-16 1.41675e-16
134.597 1.38619e-16 1.41812e-16
134.732 1.38755e-16 1.41949e-16
134.866 1.38892e-16 1.42086e-16
135.001 1.39029e-16 1.42223e-16
135.136 1.39166e-16 1.4236e-16
135.271 1.39303e-16 1.42498e-16
135.407 1.3944e-16 1.42635e-16
135.542 1.39577e-16 1.42773e-16
135.678 1.39714e-16 1.42911e-16
135.813 1.39852e-16 1.43048e-16
135.949 1.3999e-16 1.43186e-16
136.085 1.40127e-16 1.43325e-16
136.221 1.40265e-16 1.43463e-16
136.357 1.40404e-16 1.43601e-16
136.494 1.40542e-16 1.4374e-16
136.63 1.4068e-16 1.43878e-16
136.767 1.40819e-16 1.44017e-16
136.904 1.40957e-16 1.44156e-16
137.04 1.41096e-16 1.44295e-16
137.178 1.41235e-16 1.44434e-16
137.315 1.41374e-16 1.44573e-16
137.452 1.41513e-16 1.44713e-16
137.589 1.41653e-16 1.44852e-16
137.727 1.41792e-16 1.44992e-16
137.865 1.41932e-16 1.45132e-16
138.003 1.42071e-16 1.45272e-16
138.141 1.42211e-16 1.45412e-16
138.279 1.42351e-16 1.45552e-16
138.417 1.42492e-16 1.45692e-16
138.556 1.42632e-16 1.45833e-16
138.694 1.42772e-16 1.45973e-16
138.833 1.42913e-16 1.46114e-16
138.972 1.43054e-16 1.46255e-16
139.111 1.43195e-16 1.46396e-16
139.25 1.43336e-16 1.46537e-16
139.389 1.43477e-16 1.46678e-16
139.528 1.43618e-16 1.46819e-16
139.668 1.43759e-16 1.46961e-16
139.807 1.43901e-16 1.47102e-16
139.947 1.44043e-16 1.47244e-16
140.087 1.44185e-16 1.47386e-16
140.227 1.44327e-16 1.47528e-16
140.368 1.44469e-16 1.4767e-16
140.508 1.44611e-16 1.47812e-16
140.648 1.44754e-16 1.47955e-16
140.789 1.44896e-16 1.48097e-16
140.93 1.45039e-16 1.4824e-16
141.071 1.45182e-16 1.48382e-16
141.212 1.45325e-16 1.48525e-16
141.353 1.45468e-16 1.48668e-16
141.494 1.45611e-16 1.48811e-16
141.636 1.45755e-16 1.48955e-16
141.778 1.45898e-16 1.49098e-16
141.919 1.46042e-16 1.49242e-16
142.061 1.46186e-16 1.49385e-16
142.203 1.4633e-16 1.49529e-16
142.346 1.46474e-16 1.49673e-16
142.488 1.46618e-16 1.49817e-16
142.63 1.46763e-16 1.49961e-16
142.773 1.46907e-16 1.50106e-16
142.916 1.47052e-16 1.5025e-16
143.059 1.47197e-16 1.50395e-16
143.202 1.47342e-16 1.50539e-16
143.345 1.47487e-16 1.50684e-16
143.488 1.47632e-16 1.50829e-16
143.632 1.47778e-16 1.50974e-16
143.775 1.47923e-16 1.51119e-16
143.919 1.48069e-16 1.51265e-16
144.063 1.48215e-16 1.5141e-16
144.207 1.48361e-16 1.51556e-16
144.351 1.48507e-16 1.51702e-16
144.496 1.48654e-16 1.51848e-16
144.64 1.488e-16 1.51994e-16
144.785 1.48947e-16 1.5214e-16
144.93 1.49094e-16 1.52286e-16
145.075 1.49241e-16 1.52432e-16
145.22 1.49388e-16 1.52579e-16
145.365 1.49535e-16 1.52726e-16
145.51 1.49682e-16 1.52872e-16
145.656 1.4983e-16 1.53019e-16
145.801 1.49977e-16 1.53167e-16
145.947 1.50125e-16 1.53314e-16
146.093 1.50273e-16 1.53461e-16
146.239 1.50421e-16 1.53609e-16
146.385 1.50569e-16 1.53756e-16
146.532 1.50718e-16 1.53904e-16
146.678 1.50866e-16 1.54052e-16
146.825 1.51015e-16 1.542e-16
146.972 1.51164e-16 1.54348e-16
147.119 1.51313e-16 1.54496e-16
147.266 1.51462e-16 1.54645e-16
147.413 1.51611e-16 1.54793e-16
147.561 1.51761e-16 1.54942e-16
147.708 1.5191e-16 1.55091e-16
147.856 1.5206e-16 1.5524e-16
148.004 1.5221e-16 1.55389e-16
148.152 1.5236e-16 1.55538e-16
148.3 1.5251e-16 1.55688e-16
148.448 1.52661e-16 1.55837e-16
148.597 1.52811e-16 1.55987e-16
148.745 1.52962e-16 1.56136e-16
148.894 1.53112e-16 1.56286e-16
149.043 1.53263e-16 1.56436e-16
149.192 1.53414e-16 1.56587e-16
149.341 1.53566e-16 1.56737e-16
149.491 1.53717e-16 1.56887e-16
149.64 1.53869e-16 1.57038e-16
149.79 1.5402e-16 1.57189e-16
149.939 1.54172e-16 1.5734e-16
150.089 1.54324e-16 1.57491e-16
150.239 1.54476e-16 1.57642e-16
150.39 1.54629e-16 1.57793e-16
150.54 1.54781e-16 1.57944e-16
150.691 1.54934e-16 1.58096e-16
150.841 1.55086e-16 1.58248e-16
150.992 1.55239e-16 1.58399e-16
151.143 1.55392e-16 1.58551e-16
151.294 1.55546e-16 1.58703e-16
151.446 1.55699e-16 1.58856e-16
151.597 1.55853e-16 1.59008e-16
151.749 1.56006e-16 1.59161e-16
151.9 1.5616e-16 1.59313e-16
152.052 1.56314e-16 1.59466e-16
152.204 1.56468e-16 1.59619e-16
152.357 1.56623e-16 1.59772e-16
152.509 1.56777e-16 1.59925e-16
152.661 1.56932e-16 1.60078e-16
152.814 1.57086e-16 1.60232e-16
152.967 1.57241e-16 1.60386e-16
153.12 1.57396e-16 1.60539e-16
153.273 1.57552e-16 1.60693e-16
153.426 1.57707e-16 1.60847e-16
153.58 1.57862e-16 1.61001e-16
153.733 1.58018e-16 1.61156e-16
153.887 1.58174e-16 1.6131e-16
154.041 1.5833e-16 1.61465e-16
154.195 1.58486e-16 1.61619e-16
154.349 1.58642e-16 1.61774e-16
154.503 1.58799e-16 1.61929e-16
154.658 1.58956e-16 1.62084e-16
154.813 1.59112e-16 1.6224e-16
154.967 1.59269e-16 1.62395e-16
155.122 1.59426e-16 1.62551e-16
155.278 1.59584e-16 1.62706e-16
155.433 1.59741e-16 1.62862e-16
155.588 1.59899e-16 1.63018e-16
155.744 1.60056e-16 1.63174e-16
155.9 1.60214e-16 1.63331e-16
156.055 1.60372e-16 1.63487e-16
156.212 1.6053e-16 1.63644e-16
156.368 1.60689e-16 1.638e-16
156.524 1.60847e-16 1.63957e-16
156.681 1.61006e-16 1.64114e-16
156.837 1.61165e-16 1.64271e-16
156.994 1.61324e-16 1.64428e-16
157.151 1.61483e-16 1.64586e-16
157.308 1.61642e-16 1.64743e-16
157.466 1.61802e-16 1.64901e-16
157.623 1.61961e-16 1.65059e-16
157.781 1.62121e-16 1.65217e-16
157.938 1.62281e-16 1.65375e-16
158.096 1.62441e-16 1.65533e-16
158.255 1.62601e-16 1.65692e-16
158.413 1.62762e-16 1.6585e-16
158.571 1.62922e-16 1.66009e-16
158.73 1.63083e-16 1.66168e-16
158.888 1.63244e-16 1.66327e-16
159.047 1.63405e-16 1.66486e-16
159.206 1.63566e-16 1.66645e-16
159.366 1.63728e-16 1.66804e-16
159.525 1.63889e-16 1.66964e-16
159.685 1.64051e-16 1.67123e-16
159.844 1.64213e-16 1.67283e-16
160.004 1.64375e-16 1.67443e-16
160.164 1.64537e-16 1.67603e-16
160.324 1.647e-16 1.67764e-16
160.485 1.64862e-16 1.67924e-16
160.645 1.65025e-16 1.68085e-16
160.806 1.65188e-16 1.68245e-16
160.966 1.65351e-16 1.68406e-16
161.127 1.65514e-16 1.68567e-16
161.289 1.65677e-16 1.68728e-16
161.45 1.65841e-16 1.68889e-16
161.611 1.66004e-16 1.69051e-16
161.773 1.66168e-16 1.69212e-16
161.935 1.66332e-16 1.69374e-16
162.097 1.66496e-16 1.69536e-16
162.259 1.66661e-16 1.69698e-16
162.421 1.66825e-16 1.6986e-16
162.583 1.6699e-16 1.70022e-16
162.746 1.67155e-16 1.70185e-16
162.909 1.6732e-16 1.70347e-16
163.072 1.67485e-16 1.7051e-16
163.235 1.6765e-16 1.70673e-16
163.398 1.67816e-16 1.70836e-16
163.561 1.67981e-16 1.70999e-16
163.725 1.68147e-16 1.71162e-16
163.889 1.68313e-16 1.71326e-16
164.053 1.68479e-16 1.71489e-16
164.217 1.68645e-16 1.71653e-16
164.381 1.68812e-16 1.71817e-16
164.545 1.68979e-16 1.71981e-16
164.71 1.69145e-16 1.72145e-16
164.874 1.69312e-16 1.72309e-16
165.039 1.69479e-16 1.72474e-16
165.204 1.69647e-16 1.72638e-16
165.37 1.69814e-16 1.72803e-16
165.535 1.69982e-16 1.72968e-16
165.7 1.7015e-16 1.73133e-16
165.866 1.70318e-16 1.73298e-16
166.032 1.70486e-16 1.73464e-16
166.198 1.70654e-16 1.73629e-16
166.364 1.70823e-16 1.73795e-16
166.531 1.70991e-16 1.73961e-16
166.697 1.7116e-16 1.74126e-16
166.864 1.71329e-16 1.74293e-16
167.031 1.71498e-16 1.74459e-16
167.198 1.71668e-16 1.74625e-16
167.365 1.71837e-16 1.74792e-16
167.532 1.72007e-16 1.74958e-16
167.7 1.72177e-16 1.75125e-16
167.868 1.72347e-16 1.75292e-16
168.035 1.72517e-16 1.75459e-16
168.203 1.72687e-16 1.75627e-16
168.372 1.72858e-16 1.75794e-16
168.54 1.73028e-16 1.75962e-16
168.709 1.73199e-16 1.76129e-16
168.877 1.7337e-16 1.76297e-16
169.046 1.73541e-16 1.76465e-16
169.215 1.73713e-16 1.76633e-16
169.384 1.73884e-16 1.76802e-16
169.554 1.74056e-16 1.7697e-16
169.723 1.74228e-16 1.77139e-16
169.893 1.744e-16 1.77308e-16
170.063 1.74572e-16 1.77477e-16
170.233 1.74745e-16 1.77646e-16
170.403 1.74917e-16 1.77815e-16
170.574 1.7509e-16 1.77984e-16
170.744 1.75263e-16 1.78154e-16
170.915 1.75436e-16 1.78324e-16
171.086 1.75609e-16 1.78493e-16
171.257 1.75783e-16 1.78663e-16
171.428 1.75956e-16 1.78833e-16
